interaction_id|date_id|customer_id|channel_id|location_id|interaction_type|interaction_rating
4517|561|3|4|41|Chat|5
57328|1438|80|4|34|In-Person|2
66298|637|81|4|8|In-Person|4
92851|1570|78|1|50|Chat|4
67652|516|65|5|8|Chat|1
43844|1824|7|5|34|Email|4
47487|1504|28|3|18|Chat|3
10073|916|40|5|42|Call|2
99339|1794|96|3|28|Email|3
22708|29|10|4|29|Email|1
3179|773|2|4|40|Chat|4
30516|1204|9|2|14|Call|1
34378|1703|11|5|11|Email|3
9776|1417|93|1|35|Email|5
86630|868|13|2|1|Call|1
61618|903|70|3|9|Chat|3
85211|407|40|5|47|In-Person|5
36488|428|1|5|19|In-Person|4
67079|1704|9|3|34|Email|1
22838|811|48|1|39|In-Person|1
10954|807|10|2|43|Call|5
7770|1669|40|2|19|In-Person|1
38903|1464|75|1|29|In-Person|2
89714|257|38|3|49|Chat|5
53710|953|97|5|7|In-Person|3
29405|820|62|3|33|Chat|4
55157|872|81|4|32|In-Person|4
23047|513|22|4|4|In-Person|1
33635|71|46|1|46|Call|4
9364|1309|62|1|9|Chat|1
42344|1068|22|1|40|Call|1
25686|373|97|3|42|In-Person|1
15263|970|5|1|19|Chat|3
20098|1185|16|4|8|Call|5
33631|968|86|5|31|Chat|5
15469|765|95|5|5|In-Person|5
13366|236|62|1|24|In-Person|3
18452|1250|6|1|1|Chat|5
94155|1490|80|5|43|Chat|3
79838|1146|85|2|43|Call|5
57238|17|83|1|4|Email|2
5402|312|76|2|43|Chat|2
80483|401|46|4|19|Chat|2
12798|1009|74|2|14|Email|3
2435|937|60|1|10|Email|3
32043|1728|17|1|9|Call|1
80998|316|39|5|12|Call|1
64630|810|81|3|3|Chat|3
23598|1333|35|4|26|Email|1
68414|507|62|4|12|Chat|1
71792|643|33|4|50|In-Person|1
64823|172|38|4|21|In-Person|3
87783|963|61|3|45|Call|4
30744|56|5|2|35|Chat|1
8424|1513|21|3|28|In-Person|4
69944|248|86|2|1|In-Person|4
17923|428|1|2|8|In-Person|4
94860|827|11|3|18|In-Person|3
1890|215|84|3|3|In-Person|1
74184|1717|16|2|17|Email|1
67720|134|7|1|16|Call|5
70038|1448|65|5|45|Email|5
88206|216|81|4|19|Call|2
82083|1741|2|1|14|Call|4
40895|60|36|4|12|Call|2
3252|1088|95|5|41|Email|5
92122|975|12|3|20|In-Person|5
58028|548|62|2|21|Call|4
91825|13|77|4|19|Chat|5
11686|1814|70|5|21|Chat|3
11163|1436|72|5|48|Email|5
84976|65|81|2|6|Email|4
17920|658|44|4|1|Chat|5
99779|1467|52|5|31|Call|5
55355|235|75|3|7|Chat|3
7683|1562|76|4|42|Email|4
51872|774|99|2|34|In-Person|5
752|323|67|5|15|In-Person|3
72160|939|73|4|37|Call|2
219|1393|32|4|22|Email|2
62367|856|3|4|38|Chat|4
75911|1565|95|2|7|In-Person|4
14544|968|60|5|42|In-Person|5
8669|1239|72|4|12|Chat|5
67418|948|90|3|25|In-Person|1
96408|282|11|3|31|Call|1
367|818|62|1|3|Chat|5
5658|833|19|3|39|Email|1
89589|1305|91|4|47|Chat|3
95363|26|57|5|22|In-Person|5
52923|716|74|4|37|In-Person|4
39174|1675|73|5|28|Chat|4
78513|1183|21|3|26|Chat|1
20913|1409|55|4|4|Chat|1
4809|371|13|4|6|Email|2
23947|557|40|2|50|In-Person|3
33139|923|1|5|27|Chat|5
60422|1074|68|5|32|Call|5
97771|1277|83|3|39|Chat|5
69956|971|60|3|12|Call|5
52339|246|84|4|6|Call|3
55322|665|50|5|31|Call|5
86080|180|3|1|4|In-Person|1
18868|665|47|3|24|In-Person|1
93362|1514|29|2|9|Email|3
85801|1353|4|1|19|Chat|5
3685|1800|70|1|34|Chat|1
56862|1021|59|5|6|In-Person|5
5159|1213|18|3|25|In-Person|5
99614|919|73|2|8|Chat|3
59601|339|23|3|7|In-Person|5
91446|342|3|1|36|Chat|5
41792|527|97|5|9|In-Person|2
77784|969|27|4|32|Chat|2
71904|386|66|4|26|Chat|5
52248|743|72|3|17|Call|3
24214|842|6|1|25|Email|1
69776|1154|42|2|3|In-Person|4
68796|887|87|1|36|Chat|3
61264|1639|38|2|10|Email|5
94160|1050|74|5|46|Call|5
41015|718|77|3|15|Email|2
11780|893|39|1|5|Call|2
50146|1043|29|3|30|Chat|5
91302|116|59|4|40|Email|5
81115|1283|99|4|12|Chat|4
87746|1628|95|4|17|Chat|1
39769|499|89|5|25|Chat|1
75358|1695|48|3|48|Email|3
90520|250|100|4|35|Chat|3
36192|1392|63|3|18|Chat|1
77684|1168|52|1|31|In-Person|1
20611|782|33|2|31|Email|4
14978|1414|8|2|13|In-Person|1
27532|1425|61|1|4|Call|5
45753|1202|96|2|30|Call|3
52724|1609|91|4|26|Email|4
14593|1710|70|3|35|Call|2
80826|1199|12|4|44|In-Person|5
16891|41|56|3|24|Chat|1
99986|396|95|2|11|Chat|3
31818|185|82|5|23|Email|3
42350|1507|68|1|38|Call|4
69974|821|70|5|47|In-Person|5
37722|197|45|4|7|Chat|3
48353|1031|63|1|49|In-Person|2
91341|608|60|1|28|Email|4
43964|129|71|4|8|Email|2
89839|1564|54|4|8|Email|3
76703|257|25|4|46|Chat|2
69935|995|99|2|32|In-Person|5
30093|768|50|2|28|Email|1
38068|1478|76|5|31|In-Person|5
16872|1402|77|4|14|Chat|5
74715|37|91|4|28|Email|4
67169|1127|100|3|36|Chat|1
56146|1102|91|1|2|Chat|5
16366|385|20|3|14|Call|1
95756|338|11|2|7|Chat|5
70874|1589|36|3|2|In-Person|2
82015|600|58|1|25|Chat|5
96292|973|97|2|5|Call|3
36736|1059|90|5|25|In-Person|3
29672|20|10|1|50|Call|2
71645|1074|99|3|29|In-Person|2
45871|1374|91|3|18|In-Person|3
64726|1713|68|4|41|Chat|2
38128|644|57|1|23|Email|1
44424|1145|27|2|49|Chat|4
48249|61|24|1|12|In-Person|4
37715|1257|65|5|4|Call|3
17112|1588|19|3|16|Call|5
5901|956|95|4|36|In-Person|5
86248|898|82|2|46|In-Person|3
94280|320|67|5|30|Call|4
5515|1329|22|2|9|Chat|2
19428|398|57|2|26|Email|1
57718|124|43|1|47|Call|4
48334|996|13|1|23|In-Person|1
7324|890|70|1|36|Chat|5
85406|59|10|4|40|Call|1
7553|826|79|4|2|Email|2
15558|14|15|1|26|Chat|5
20590|1526|27|3|2|Chat|3
28671|404|37|1|27|Chat|2
41211|1765|23|4|25|In-Person|4
42446|1773|45|3|2|Call|1
54511|1314|32|2|35|Call|1
28480|112|85|1|37|Call|1
78005|598|72|5|35|In-Person|3
82215|981|64|3|20|In-Person|2
30912|775|11|5|7|In-Person|5
31566|873|88|1|16|Email|5
64639|207|16|4|48|Chat|1
43334|749|35|5|24|Chat|2
59667|1416|90|2|34|Chat|4
67464|286|79|1|33|Call|4
69192|495|16|4|42|In-Person|1
73870|814|60|4|12|Chat|2
90034|888|52|4|22|Call|2
52545|896|10|1|40|In-Person|3
15576|928|6|4|43|Email|3
1358|1052|95|2|19|In-Person|2
65283|1409|58|4|34|Email|2
12666|1051|6|3|8|Call|3
10393|183|90|2|48|Email|2
68347|1470|56|1|17|Chat|2
21734|1713|89|5|16|Email|4
29322|150|85|4|42|Chat|2
13743|1825|76|1|6|In-Person|5
96857|289|13|4|10|Email|1
78000|1709|35|5|48|Email|2
76072|1641|36|4|50|Email|3
74320|289|46|4|28|Email|2
89593|1404|23|2|43|Chat|5
13963|982|88|3|42|Email|4
1705|1790|90|5|49|Call|1
23844|1106|14|2|48|Chat|3
51878|1629|83|2|35|Call|1
94010|1265|3|2|21|Chat|4
54350|49|49|1|36|In-Person|4
2034|1557|55|4|4|Chat|5
1264|1734|66|5|13|Call|3
77492|310|94|3|9|Chat|4
63308|397|78|5|3|In-Person|3
14236|1236|61|2|29|In-Person|2
98384|561|59|3|21|In-Person|2
59298|1359|19|1|23|Email|3
22118|876|86|4|44|Email|4
27793|457|17|4|41|In-Person|1
33491|1553|20|1|44|In-Person|4
49484|1497|65|4|2|Chat|4
90321|1292|6|5|7|Call|4
77428|1670|49|1|9|Call|4
62894|107|71|1|30|Call|1
91424|537|24|2|18|Chat|3
71860|1052|5|2|1|In-Person|3
93390|53|46|3|39|In-Person|1
56559|369|42|5|3|In-Person|1
43297|672|84|3|7|Email|5
2438|1676|40|2|43|Email|3
59112|1543|75|2|14|Call|4
87942|1018|87|1|38|Chat|3
97883|378|92|2|33|Chat|3
53768|1138|10|3|47|In-Person|4
30364|942|43|4|7|Call|1
84966|1646|37|3|26|In-Person|3
49111|668|43|4|11|Email|5
5139|1729|60|2|22|Email|1
1561|10|97|4|50|Email|4
62690|157|22|5|14|Chat|5
67274|1189|82|1|13|Email|2
7697|166|99|1|39|Email|4
8559|983|81|4|45|In-Person|5
11224|1361|25|3|49|Call|3
63490|1126|34|1|25|Email|1
58696|954|70|5|25|Email|2
80050|1112|29|4|22|Call|3
97830|636|64|2|4|Call|2
50281|1798|71|5|11|Email|4
97216|861|100|1|7|Email|3
45500|1155|51|4|24|Email|5
22334|258|9|5|14|Call|4
48778|151|28|2|15|Call|4
94181|1348|38|4|33|Call|5
43420|1016|75|2|49|Call|2
69038|286|77|4|3|Chat|3
81049|750|27|3|24|Chat|2
21481|51|55|3|10|Email|4
32611|907|23|2|47|Chat|4
44691|1085|39|2|32|Chat|1
93667|304|8|2|40|Chat|3
53478|1446|76|2|41|Email|2
85861|1740|48|5|22|Call|3
2644|394|60|2|10|Call|3
37596|1538|41|3|20|In-Person|1
28188|538|69|5|16|Call|3
88255|360|100|2|18|In-Person|2
86682|1256|13|3|43|In-Person|4
84131|1143|41|1|20|In-Person|2
60038|356|78|1|42|Email|5
68100|1695|2|4|26|In-Person|1
90279|655|16|3|39|In-Person|2
80268|724|66|4|42|Email|5
70012|507|91|5|10|Chat|4
6581|1416|8|3|44|Chat|2
84259|1407|77|4|41|Call|3
77021|1744|87|2|4|Email|2
69546|18|69|3|23|In-Person|1
49206|444|25|2|7|Email|5
48940|446|54|5|25|Call|3
17850|156|94|1|17|Chat|4
98507|127|51|4|44|Chat|5
39089|510|27|5|1|In-Person|5
39407|1233|14|5|47|In-Person|1
12538|767|7|3|42|Email|3
82234|568|13|1|45|Email|5
41933|1562|69|5|27|Call|5
94882|1429|67|3|14|Call|1
17551|109|26|1|25|Chat|4
70523|1337|39|4|35|Chat|3
75191|716|61|2|4|In-Person|1
77011|574|61|1|1|Email|3
98626|1339|66|3|21|Call|2
88154|1161|21|4|11|Call|2
1190|1057|7|3|19|Email|1
16638|1777|63|3|48|Chat|1
4558|147|33|1|5|In-Person|4
85453|1244|92|1|45|Chat|1
82422|61|91|1|41|Chat|3
42926|1135|51|3|4|Call|4
72421|272|2|4|26|In-Person|1
68074|759|65|2|7|Email|3
77219|893|33|2|32|Email|3
26516|146|27|5|28|In-Person|2
39899|1685|64|2|37|Call|1
47649|1333|72|1|2|Email|5
29836|1386|83|5|47|Call|5
67911|178|92|1|10|Email|1
6243|114|67|1|29|Chat|1
36568|447|59|1|42|Chat|1
8521|1429|87|2|30|In-Person|3
95425|37|72|5|26|Call|1
64154|1035|53|3|49|Email|3
77218|758|51|5|22|In-Person|2
51713|873|43|4|32|Call|2
4439|1563|34|2|46|Email|5
34802|943|78|5|25|Chat|3
14583|601|49|2|33|In-Person|5
95666|676|82|1|24|Chat|4
93388|286|24|1|50|In-Person|4
9863|1602|84|1|17|Call|5
48973|420|13|4|25|Call|4
26297|48|13|2|39|Chat|4
14558|1778|78|3|2|Call|2
69281|416|38|1|34|Chat|5
19274|444|54|1|9|In-Person|1
76375|1710|71|1|43|Email|4
67625|420|78|3|20|Email|2
34716|159|55|5|31|In-Person|5
34195|636|56|3|8|Email|1
87551|946|76|2|40|In-Person|4
98190|1337|91|4|11|Chat|1
68025|1077|83|2|19|Call|5
58803|474|90|2|44|In-Person|4
11645|677|5|4|11|In-Person|1
76579|1664|77|1|33|Chat|1
85424|1025|87|5|17|Chat|3
92157|916|55|3|45|Email|2
46915|711|92|5|21|In-Person|4
83947|1200|70|4|9|Email|1
43105|1686|53|4|23|Chat|4
38417|1227|17|2|45|In-Person|4
13835|729|12|3|14|In-Person|4
28160|1041|84|5|42|Email|5
59349|1350|85|5|15|In-Person|5
50308|1734|23|4|14|Chat|2
7717|164|99|2|40|In-Person|2
76097|314|11|5|5|Chat|1
1549|1101|45|2|33|In-Person|5
23946|71|70|5|35|Chat|1
98215|1143|77|4|12|In-Person|4
43081|960|86|1|38|Call|5
39857|1061|23|1|24|Call|2
74611|1148|21|5|13|Email|1
55075|966|71|5|20|Chat|1
31849|1264|66|4|2|In-Person|1
66930|1645|5|4|5|Chat|5
10552|468|78|3|22|Email|3
35642|1624|41|2|42|Call|4
50167|1308|87|3|19|Email|3
61577|81|75|5|20|Email|3
17863|428|4|3|17|Call|2
81444|479|10|2|7|Email|5
59302|1482|56|5|19|In-Person|5
29402|1021|14|2|31|Call|2
66327|1064|86|1|29|Email|5
98383|1479|56|5|2|In-Person|4
28704|1155|56|4|48|Chat|5
13080|921|62|3|11|Call|5
65486|351|56|3|30|Call|5
94978|183|8|2|29|Call|4
97608|93|72|2|40|Email|3
49731|1063|61|2|28|In-Person|3
37094|1626|69|5|5|Call|2
24669|1277|57|3|30|Call|4
75274|1812|90|2|6|Chat|3
75040|1494|69|3|29|Chat|1
14311|1567|97|3|45|Call|1
53068|1445|25|4|25|In-Person|1
86421|1058|97|2|27|In-Person|5
4891|27|72|1|21|Call|2
52085|580|44|5|9|Email|2
99717|1049|43|1|36|Chat|1
1813|1399|40|2|26|Call|3
29229|1385|9|1|2|In-Person|3
65805|841|73|4|8|Call|5
11373|496|7|4|33|Email|4
94482|231|26|2|45|Call|3
33521|1092|85|2|33|Call|2
22620|1139|53|2|32|In-Person|1
54856|1162|48|2|44|Chat|5
58162|1667|80|1|42|Email|2
14812|670|79|3|38|Email|4
45733|1139|55|2|42|Call|4
440|1142|79|4|8|Email|4
63860|752|98|1|8|Chat|4
76277|1709|45|1|17|Chat|5
56481|1551|16|5|27|Chat|3
11488|46|95|3|35|Chat|1
48710|1310|41|1|26|Call|4
16860|376|43|5|17|Chat|3
47333|1695|97|3|8|Email|4
19225|1811|8|4|12|Chat|3
71594|1794|71|1|48|Chat|3
34814|133|44|2|4|Chat|2
79584|1087|82|2|24|Chat|3
55830|296|38|5|21|Call|1
94397|412|96|4|34|Email|4
25321|1757|9|2|28|Email|1
7693|358|4|1|26|Chat|1
12895|1626|82|5|8|Chat|5
70457|1176|23|1|33|Chat|3
44765|391|14|3|12|In-Person|2
7044|826|41|3|14|In-Person|3
71511|30|51|2|9|Chat|1
41830|1055|54|2|29|Chat|2
94771|302|61|2|40|Chat|4
65073|842|70|1|3|Chat|5
63688|1633|62|1|19|Chat|5
49072|1041|52|4|40|Email|4
33552|1166|30|1|17|In-Person|2
74887|587|19|2|42|Call|1
98942|1636|5|5|27|Chat|1
77076|24|60|5|48|Email|5
62722|1544|72|5|36|In-Person|3
82699|662|48|2|1|Email|5
44364|835|35|4|46|Email|2
73597|784|4|3|11|Email|4
82780|148|51|4|48|Call|2
21940|1544|22|4|44|Email|4
93894|1762|28|4|4|Call|4
69932|1807|39|3|31|Email|2
4704|943|48|1|45|Call|1
92117|1647|95|1|35|Call|2
28442|351|9|4|31|In-Person|2
39682|1535|55|2|37|Email|5
54249|1621|96|5|45|Email|3
24031|536|50|2|16|Email|4
80323|594|53|2|2|Email|3
36154|659|46|3|32|In-Person|3
28261|1098|79|2|29|Chat|1
50776|1383|81|4|19|Chat|5
21541|32|90|2|19|Call|3
20645|386|43|1|20|Email|4
97325|1592|14|3|36|In-Person|4
15148|1279|53|1|18|Chat|2
73451|591|62|3|34|Chat|2
60233|1753|87|4|27|Email|2
16393|579|20|3|20|Chat|5
8387|641|39|4|40|In-Person|1
63823|947|31|4|9|Chat|5
7662|1498|21|5|1|In-Person|4
61638|1343|63|3|25|Email|5
77041|1530|66|4|12|Chat|4
12571|719|12|3|43|Email|3
50038|1543|71|4|42|Email|2
71833|1696|66|1|33|Call|5
26518|730|52|4|46|Chat|3
2121|590|81|2|26|In-Person|5
81596|232|79|2|5|Call|2
87392|295|32|5|31|Call|3
56826|728|53|5|43|In-Person|4
28607|1116|62|3|28|Call|1
11519|1035|90|5|23|Call|5
2332|1613|93|2|39|In-Person|1
5817|635|55|3|11|Email|5
92823|291|84|4|28|In-Person|1
68719|192|75|4|18|Chat|5
50233|33|78|4|28|Email|1
89041|314|15|5|12|In-Person|3
14777|426|42|1|17|Call|4
95890|1156|63|2|16|In-Person|3
26957|1519|51|2|33|In-Person|5
75944|1362|20|5|18|In-Person|4
38833|1312|94|3|48|Chat|2
2589|292|74|3|47|In-Person|3
53356|1257|14|2|48|Call|4
15069|270|31|4|38|Call|4
45823|1384|17|2|27|Email|3
42398|633|39|2|42|Call|5
28537|1343|4|2|2|Email|3
65981|297|56|3|33|Call|4
89430|1265|62|4|45|Call|4
91266|1412|51|3|40|Call|2
43360|1574|12|2|35|In-Person|3
80315|41|59|3|21|Chat|3
46981|480|66|1|30|Call|5
82469|1359|79|1|44|Chat|4
61463|725|57|3|42|Chat|1
15516|361|85|5|28|In-Person|5
35644|210|20|5|20|Email|3
87575|999|35|2|48|Email|2
41469|482|30|5|29|Email|1
1012|1381|33|5|44|Chat|3
92780|237|17|4|37|Call|2
51302|353|38|2|27|In-Person|5
44012|367|9|5|46|Call|4
86238|294|72|1|27|Email|1
31510|1051|23|5|20|Call|5
13638|779|69|3|34|Call|1
7736|564|26|1|27|Chat|1
3985|687|99|3|3|Call|5
48699|1632|100|4|34|Email|1
1429|1780|86|2|1|Chat|1
80856|1267|11|3|49|Chat|4
6471|1623|70|1|22|In-Person|5
76916|918|32|5|28|Email|1
94543|1507|30|3|18|Call|2
54874|990|12|5|32|Email|2
14243|76|97|3|9|Call|1
59987|290|48|3|21|Email|4
33158|473|49|2|15|Email|5
47092|1445|33|2|14|In-Person|3
22073|324|18|2|14|Chat|5
11713|1157|75|2|41|Call|3
33332|189|16|5|50|Email|5
55631|1474|84|3|5|In-Person|2
81715|578|99|3|34|Email|3
33188|201|84|2|16|Call|4
10410|1195|71|3|36|Call|2
8543|520|61|5|5|Call|1
97669|1416|53|5|2|In-Person|1
99087|1524|61|1|1|In-Person|5
64026|1152|11|3|42|In-Person|4
3556|36|16|4|1|Chat|1
97998|897|59|2|39|Email|1
27|1407|67|3|30|Email|2
641|465|12|1|18|Email|1
7714|1354|93|1|14|In-Person|1
63742|274|74|2|2|Chat|3
86330|1613|51|5|25|Chat|3
49980|951|85|3|32|In-Person|4
84792|1583|27|5|28|In-Person|4
21384|166|15|4|42|In-Person|4
10667|1397|79|3|40|In-Person|2
3772|956|10|1|44|Email|5
3930|1750|66|2|22|Call|5
65401|92|99|1|41|Call|3
31624|1335|68|3|1|In-Person|5
8536|522|12|2|12|Email|3
7720|76|33|3|33|In-Person|2
79230|584|79|2|22|In-Person|1
61092|1349|64|4|41|In-Person|4
76090|1100|4|2|2|In-Person|3
17832|1062|44|4|3|Chat|2
54354|1311|17|3|32|Call|2
73968|718|95|3|42|Call|2
56522|269|73|3|31|In-Person|4
1275|1567|8|5|32|Call|2
44608|723|55|2|33|Chat|2
49236|345|70|2|41|In-Person|5
36913|1396|86|1|8|Email|2
67583|625|36|5|40|Call|1
99287|303|59|3|22|In-Person|3
73016|1423|91|3|48|In-Person|5
19072|1319|10|5|35|Call|5
5838|648|41|4|27|Chat|4
44152|55|23|2|19|Chat|1
33038|1698|94|4|28|Email|2
25559|633|39|2|10|Call|3
30749|776|65|3|2|Email|5
82784|553|50|1|1|Email|2
88832|1047|74|5|19|In-Person|1
19805|356|43|5|2|Call|5
70167|1543|44|3|14|In-Person|3
90495|698|68|2|15|Email|4
95383|1429|25|4|3|Chat|3
713|1378|34|4|36|In-Person|3
21300|1264|90|4|7|Chat|2
55730|1306|54|5|42|Chat|2
55554|1115|22|1|14|Chat|1
83655|1728|13|5|19|In-Person|1
23964|533|45|2|29|Chat|2
85997|460|18|4|49|Chat|4
58610|1687|76|4|29|Call|1
79963|520|41|3|14|Chat|3
43443|1297|66|3|16|In-Person|2
15717|1220|11|5|39|In-Person|5
68804|1507|90|4|44|In-Person|5
22747|1118|29|5|21|Email|2
979|1258|43|2|36|Email|3
555|413|48|3|24|In-Person|4
85407|1503|50|3|8|In-Person|2
82808|201|25|2|44|Chat|2
21602|1749|6|1|12|Email|5
93661|682|47|3|44|In-Person|3
4337|550|22|1|45|Call|2
13597|1219|65|5|41|Email|5
32822|368|42|4|49|In-Person|3
49845|1439|100|2|2|Email|1
11710|1737|21|3|13|Email|2
55460|358|68|2|36|In-Person|5
13264|1514|23|3|37|Call|3
53581|599|72|5|46|Call|3
5841|1613|74|1|12|Chat|5
89348|570|16|3|1|Chat|1
70209|999|41|1|47|Email|1
67775|1568|31|1|15|Call|2
72484|1397|49|5|4|Email|5
77183|1732|64|3|16|In-Person|1
40836|865|2|1|10|Call|1
9130|1426|85|5|38|Chat|4
30387|348|21|3|48|Call|3
90903|707|65|4|47|Call|4
37824|897|54|2|10|In-Person|5
53947|646|31|5|8|In-Person|1
48985|1528|28|3|42|In-Person|3
99671|1064|48|5|33|Chat|3
44532|711|73|4|23|Chat|5
99142|1094|68|5|36|Chat|2
23726|1672|44|4|16|Email|4
32268|1146|92|4|14|Call|3
25363|975|61|1|24|Email|2
87896|827|76|2|27|Chat|1
49542|258|48|1|50|Call|2
59760|1606|49|2|49|Call|4
23293|364|1|4|38|In-Person|1
15283|549|6|4|42|In-Person|5
47917|1488|68|4|15|Chat|2
66400|1413|81|2|2|Call|1
49784|960|16|2|34|Call|5
41718|301|67|2|18|Email|5
86811|1341|50|1|50|In-Person|1
49543|1778|14|2|38|Call|4
44871|815|53|1|28|In-Person|1
75215|707|75|3|12|Email|1
81350|1405|88|5|10|Email|2
79678|997|90|2|20|Call|5
76984|1197|42|4|10|Call|5
50291|756|73|5|8|Call|4
3873|458|39|1|5|Chat|4
17738|1402|41|2|28|Chat|3
2565|701|7|4|7|Chat|3
15378|995|95|1|22|Email|3
6938|555|10|5|13|In-Person|5
71033|88|44|4|14|Call|5
14473|1802|100|2|49|In-Person|3
60140|601|35|3|39|Email|4
30917|483|58|3|43|Chat|3
43929|567|38|5|45|Email|4
48907|951|95|3|44|Call|4
63134|445|67|3|12|Chat|3
20624|798|7|3|33|Chat|4
91278|1100|17|4|19|Chat|5
10503|1482|79|2|46|Call|1
52934|374|4|4|23|Email|3
75837|1228|84|5|13|In-Person|5
76408|1048|49|1|43|Chat|1
78965|1380|68|4|1|Call|5
23520|1260|38|3|12|Call|3
59780|464|86|2|10|Call|5
52775|973|49|2|41|Chat|4
29223|1395|84|3|12|In-Person|3
57200|136|77|3|33|Email|1
79865|1158|100|4|45|In-Person|4
81997|548|20|2|33|Chat|4
89918|641|17|3|7|Call|4
731|969|77|1|43|Call|1
83165|1249|46|4|13|Call|3
42378|407|68|4|49|Email|1
93872|1547|67|3|8|In-Person|4
10566|1412|93|1|14|Call|5
25427|769|66|2|24|Chat|3
50928|685|4|3|20|Email|3
31303|1391|39|2|7|Email|2
54743|764|75|3|34|Chat|5
15996|966|54|2|19|Call|2
57254|226|55|4|11|In-Person|2
31541|692|89|2|42|Call|1
35567|1447|100|3|13|In-Person|2
69826|834|26|5|34|Email|5
61863|537|29|2|7|Chat|1
88177|1423|9|5|37|Chat|2
39946|1820|62|5|8|Chat|2
60974|1135|90|2|25|Email|2
91455|1375|27|3|20|Call|1
90445|315|6|4|45|Call|4
37298|1179|34|1|29|Email|3
7373|390|32|5|8|Email|5
18575|277|27|2|5|Email|1
14167|614|83|3|42|Email|2
75537|373|51|1|34|Chat|1
70636|378|91|1|48|Chat|1
16744|155|87|3|28|Chat|1
998|1654|97|5|1|Email|3
29711|1737|49|3|5|Email|1
59439|904|66|2|43|Call|4
65724|1131|18|2|6|Chat|4
76940|953|71|4|24|In-Person|4
20767|1556|24|2|44|Chat|5
57627|801|84|2|22|Call|5
15734|676|60|5|9|Chat|5
7808|789|76|4|42|Email|4
12265|793|20|5|43|In-Person|1
49059|575|81|1|3|Email|5
98199|1116|21|1|1|Chat|1
6402|1307|39|4|39|In-Person|5
67632|45|66|5|34|In-Person|4
59419|728|88|2|33|Call|3
47131|994|23|5|13|Call|5
2709|1734|19|4|24|Call|1
53351|1223|15|3|32|In-Person|3
19451|775|77|4|8|Call|1
1695|270|70|2|35|In-Person|4
52258|1434|63|3|21|Call|3
80731|1315|20|4|23|Email|4
24432|3|71|1|20|In-Person|3
31069|278|49|2|46|Chat|3
48030|1113|22|1|30|Chat|4
42823|1170|78|3|18|In-Person|5
68131|1275|69|3|13|Email|5
87113|1511|22|2|46|Chat|3
56341|157|99|2|40|Email|1
56797|1599|26|3|2|Chat|3
46014|1069|52|4|33|Email|4
12215|1228|92|2|44|Call|4
70364|999|48|1|22|Call|3
30031|897|20|1|32|Chat|2
48387|349|51|3|43|In-Person|5
68106|717|82|1|4|Email|3
71025|839|86|4|36|Chat|3
69604|767|46|4|34|Call|4
34972|598|52|5|32|Call|2
25737|150|78|3|12|Chat|2
73824|1229|80|4|5|Chat|1
96113|1386|95|3|7|Call|2
85529|583|35|3|22|Email|1
71894|1219|86|5|14|In-Person|5
11006|1681|10|4|24|In-Person|1
125|1031|79|5|10|In-Person|2
81516|121|17|1|38|In-Person|2
90406|1685|7|2|36|Chat|2
99700|579|69|2|31|Chat|1
15688|882|62|1|17|Chat|3
91141|1090|53|5|6|Chat|3
97952|1707|21|2|16|In-Person|5
46648|1824|47|1|13|Email|1
33976|305|58|1|19|In-Person|3
39402|954|28|3|8|Chat|5
60176|445|99|4|31|Call|1
45492|1348|80|2|39|Call|1
71742|1672|19|2|41|In-Person|2
28904|43|28|5|18|Chat|4
40849|1384|34|3|46|Call|4
70694|254|23|1|48|Email|1
14475|700|55|5|42|Chat|5
5087|1526|81|5|7|Email|1
53966|1132|8|4|28|Email|4
25642|1541|69|3|25|In-Person|1
73047|111|21|3|2|Chat|3
45001|1479|39|1|23|In-Person|3
94784|1815|29|5|5|In-Person|1
65140|956|73|3|6|In-Person|3
75639|1600|63|3|3|In-Person|1
81559|812|63|4|48|Email|5
88469|596|73|2|7|Chat|4
81125|795|20|5|7|In-Person|3
88251|343|69|3|45|In-Person|1
78554|1647|90|2|32|Email|5
19545|465|48|5|35|In-Person|2
55911|573|19|3|40|Email|4
69780|799|40|4|48|Call|4
35983|188|30|5|36|Chat|5
49119|46|12|3|12|Email|4
70130|1190|30|3|1|Chat|2
1791|1111|11|3|44|In-Person|3
20672|1427|4|1|39|Call|5
20810|98|6|2|43|In-Person|2
94474|793|92|4|36|In-Person|3
3324|1489|34|2|43|Chat|1
90149|457|37|3|19|Call|3
83501|1110|30|5|42|Call|4
56495|1203|39|2|18|In-Person|4
25703|1463|67|1|3|Email|5
10402|1293|83|1|49|Email|5
22193|4|46|4|43|Chat|1
3972|887|75|4|34|Email|3
21346|1663|22|3|46|In-Person|4
5073|891|54|2|19|Email|1
62099|218|58|1|1|Email|2
89682|105|12|4|19|Call|4
16933|502|62|1|26|Email|1
60144|1528|46|5|36|Email|2
60284|538|72|5|7|Chat|1
82492|33|58|4|38|In-Person|2
21053|1807|29|4|43|In-Person|1
76205|738|18|2|16|In-Person|5
43556|1029|33|1|34|Call|5
92150|905|60|5|29|Call|1
79377|1322|18|2|29|Chat|4
81033|519|96|1|30|Call|2
77960|404|38|3|26|Call|3
89287|152|31|1|43|Call|5
27373|457|64|5|24|Chat|4
38441|170|54|1|43|Email|1
94570|891|88|4|19|In-Person|2
49723|642|18|4|42|In-Person|2
12272|291|85|1|48|Email|3
30549|1559|42|4|37|Call|1
